epoch,train_loss,train_accuracy,test_accuracy
0,0.07236278396438468,0.015506228885135136,0.022732673267326732
1,0.06986892383206976,0.028227934966216218,0.04194059405940594
2,0.06724913982505148,0.048036317567567564,0.061504950495049504
3,0.06368043951012871,0.0829418285472973,0.09964356435643565
4,0.059476488442583526,0.12872149493243243,0.14265346534653464
5,0.05524123742499134,0.17438239020270271,0.1849108910891089
6,0.051339375891468746,0.22256387246621623,0.21382178217821782
7,0.04787900923327966,0.2624445734797297,0.23053465346534655
8,0.04483067795295607,0.29892050253378377,0.26772277227722774
9,0.04204482265494087,0.3332717483108108,0.1935049504950495
10,0.03938483376902612,0.3686259501689189,0.27722772277227725
11,0.03716299680484967,0.3993744721283784,0.24633663366336633
12,0.03514887047084895,0.4250422297297297,0.27853465346534656
13,0.033521643804216926,0.44887563344594594,0.3671287128712871
14,0.03180793390863321,0.47131017736486486,0.3564356435643564
15,0.030253251494670456,0.49230627111486486,0.37013861386138613
16,0.028846101886169474,0.5144240920608109,0.398970297029703
17,0.02754652925936336,0.5297983530405406,0.38914851485148516
18,0.02649339414794337,0.5452781883445946,0.41057425742574255
19,0.025410854093391787,0.5619457347972973,0.407049504950495
20,0.02447626894170588,0.5756967905405406,0.40728712871287126
21,0.02359127944250676,0.5869272592905406,0.4073267326732673
22,0.02269255881367082,0.6032516891891891,0.4213069306930693
23,0.022005378907885065,0.6100612331081081,0.45275247524752477
24,0.021399699120189655,0.6203151393581081,0.28368316831683166
25,0.020798721556467087,0.6286159206081081,0.3846732673267327
26,0.020249716159464283,0.6377085092905406,0.40815841584158413
27,0.01970991782420738,0.6473553631756757,0.44962376237623763
28,0.019400025963444603,0.6510768581081081,0.46712871287128716
29,0.01885968182574619,0.6564743454391891,0.4654653465346535
30,0.006798577760240402,0.8906909839527027,0.6364752475247525
