epoch,train_loss,train_accuracy,test_accuracy
0,0.07302454546093941,0.01049144847972973,0.01196039603960396
1,0.07191204805265773,0.014041385135135136,0.02522772277227723
2,0.06970545436848295,0.02882179054054054,0.03354455445544555
3,0.06728269520131025,0.045251794763513514,0.055445544554455446
4,0.06386394852603025,0.08229518581081081,0.09722772277227723
5,0.05955225419930437,0.12440614442567567,0.13093069306930694
6,0.054751684946770025,0.17914643158783783,0.14225742574257424
7,0.05056192929771814,0.22674725506756757,0.2011881188118812
8,0.04713549835776742,0.2699931376689189,0.2514851485148515
9,0.04409467426213351,0.30797350084459457,0.19520792079207921
10,0.04132445558397608,0.3432881123310811,0.19766336633663367
11,0.03890190257775513,0.37325802364864863,0.3108118811881188
12,0.036562502858313646,0.40585409628378377,0.3131881188118812
13,0.03461162060668522,0.43400285050675674,0.29108910891089107
14,0.03271697513928467,0.45791543496621623,0.28459405940594057
15,0.031100251181897794,0.48116817989864863,0.2962376237623762
16,0.029583562749691983,0.5020850929054054,0.41259405940594057
17,0.02822238427332856,0.5216163429054054,0.2701782178217822
18,0.026933763779022478,0.5412003800675675,0.38023762376237624
19,0.02590917180969634,0.5546743032094594,0.4657821782178218
20,0.024866797112097792,0.571460620777027,0.4235247524752475
21,0.023912006341428916,0.5836280616554054,0.4104158415841584
22,0.02318734406832267,0.5950300886824325,0.41037623762376235
23,0.022305893315510316,0.6074746621621622,0.4133465346534653
24,0.021683416088027034,0.6164880701013513,0.4395247524752475
25,0.02096062472852116,0.6277185388513513,0.42324752475247523
26,0.020425353068858385,0.6336834881756757,0.3519207920792079
27,0.01978581538677893,0.6438582136824325,0.4375049504950495
28,0.01930888405408371,0.6511296452702703,0.3935841584158416
29,0.018792843849990856,0.660182643581081,0.4461782178217822
30,0.006821561300788413,0.8908757390202703,0.6218217821782178
