epoch,train_loss,train_accuracy,test_accuracy
0,0.07276635855436325,0.015717377533783782,0.020396039603960397
1,0.07071814954958179,0.022487331081081082,0.027762376237623763
2,0.06939916137267244,0.03006228885135135,0.03683168316831683
3,0.06781781494617463,0.043720967060810814,0.05017821782178218
4,0.06582290146838535,0.06462468327702703,0.07255445544554455
5,0.06259505442258988,0.09525443412162163,0.10269306930693069
6,0.0583711676909165,0.14302681587837837,0.13025742574257426
7,0.05431966871700504,0.18657622466216217,0.20126732673267328
8,0.05055502399802207,0.22901710304054054,0.22011881188118812
9,0.04733102794736624,0.2685150971283784,0.17469306930693068
10,0.04437158742750233,0.306640625,0.22792079207920793
11,0.041513091335919766,0.3408467060810811,0.25025742574257426
12,0.039159012513065874,0.37077702702702703,0.3211089108910891
13,0.03690319253131747,0.40283203125,0.2651089108910891
14,0.0349915493838489,0.4297534839527027,0.3651089108910891
15,0.03328446015207605,0.4521748310810811,0.39053465346534655
16,0.031497456204484804,0.4750580658783784,0.28499009900990097
17,0.029975021186877383,0.49596178209459457,0.23643564356435642
18,0.028598639534955672,0.5186074746621622,0.3373861386138614
19,0.02739143537865443,0.5332691089527027,0.32102970297029704
20,0.026199386938559742,0.5502797719594594,0.44114851485148515
21,0.025355257743292236,0.5627111486486487,0.38855445544554457
22,0.024311419722031467,0.5775707347972973,0.39742574257425745
23,0.023504340481859717,0.5891575168918919,0.43124752475247524
24,0.022570339924740515,0.6016548775337838,0.4518811881188119
25,0.021988222395831886,0.612331081081081,0.44245544554455446
26,0.021247387779029934,0.6230336782094594,0.3732277227722772
27,0.020652341281317852,0.6327729096283784,0.4223366336633663
28,0.02024042368951169,0.6374973606418919,0.44463366336633664
29,0.019603409507227217,0.648411106418919,0.4482772277227723
30,0.00725353333379396,0.8826673353040541,0.640039603960396
