epoch,train_loss,train_accuracy,test_accuracy
0,0.07305237247185274,0.01146801097972973,0.014534653465346535
1,0.0708017642592842,0.022434543918918918,0.03568316831683168
2,0.06792507405985485,0.04395850929054054,0.057663366336633666
3,0.06637873361395165,0.05774915540540541,0.0580990099009901
4,0.06382487647574056,0.08224239864864864,0.11093069306930693
5,0.06026279306547207,0.12065825591216216,0.11813861386138613
6,0.056833524195985356,0.15837468327702703,0.1414257425742574
7,0.05365346388383345,0.19412478885135134,0.13956435643564358
8,0.05045225930823521,0.23184121621621623,0.1819009900990099
9,0.047593832151456315,0.26446368243243246,0.15152475247524752
10,0.045184154605323615,0.29464474239864863,0.21382178217821782
11,0.042865081852809954,0.32365128800675674,0.21037623762376237
12,0.04075596203858202,0.3481841216216216,0.20182178217821783
13,0.038731917918405745,0.37443253800675674,0.21647524752475247
14,0.03704919431697239,0.3991765202702703,0.271960396039604
15,0.035454527092250915,0.4194731841216216,0.30134653465346534
16,0.03397187474437735,0.44037690033783783,0.347049504950495
17,0.032621852819892494,0.4579946157094595,0.2925148514851485
18,0.03146866013041952,0.47265625,0.25643564356435644
19,0.03036123163659464,0.4860905827702703,0.2973861386138614
20,0.029243608799509022,0.502612964527027,0.36126732673267326
21,0.028383900971913876,0.5149387668918919,0.22122772277227723
22,0.027402934315191075,0.5274625211148649,0.3230891089108911
23,0.026570663960142567,0.5411739864864865,0.3335049504950495
24,0.025721318630332293,0.5519425675675675,0.3766732673267327
25,0.024875729852779346,0.5648886190878378,0.30534653465346534
26,0.024354274274612012,0.570286106418919,0.3350891089108911
27,0.02361803077415309,0.5811470650337838,0.3186930693069307
28,0.023137316186489034,0.5904639991554054,0.2780990099009901
29,0.022455877752297307,0.5974714949324325,0.3325544554455446
30,0.008481851936190983,0.8589263091216216,0.512990099009901
