epoch,train_loss,train_accuracy,test_accuracy
0,0.07310894286090679,0.01025390625,0.012831683168316831
1,0.0720230407267809,0.011903505067567568,0.014297029702970298
2,0.07175392717123032,0.01538745777027027,0.02099009900990099
3,0.06985598390075293,0.02925728462837838,0.04007920792079208
4,0.06737278031015936,0.04951435810810811,0.05489108910891089
5,0.0644131248579784,0.07772909628378379,0.08427722772277228
6,0.06077991135079752,0.1151683910472973,0.09093069306930693
7,0.057062800763682885,0.15475876266891891,0.15897029702970297
8,0.05345902215012095,0.1940720016891892,0.15544554455445544
9,0.050192120640792634,0.2326858108108108,0.19465346534653466
10,0.04720881334082647,0.2675517314189189,0.1683960396039604
11,0.044544126828285784,0.29922402871621623,0.21374257425742574
12,0.04212028114294464,0.3310282939189189,0.25302970297029703
13,0.04009105217727748,0.3569995777027027,0.25433663366336634
14,0.03808713722466068,0.3833403716216216,0.25033663366336634
15,0.03639410625127228,0.40568253800675674,0.3331089108910891
16,0.03479550849476999,0.4247914907094595,0.2582970297029703
17,0.03323695870455016,0.44780669341216217,0.2828514851485148
18,0.03197863525457003,0.46568834459459457,0.33001980198019804
19,0.030832586000588802,0.48009923986486486,0.3056237623762376
20,0.0297683692029254,0.4958430109797297,0.3188118811881188
21,0.028707649084654726,0.5096732474662162,0.35445544554455444
22,0.027652800743552766,0.5259184966216216,0.2986930693069307
23,0.02674368142404339,0.5387985641891891,0.24534653465346534
24,0.025866325502707198,0.5492108319256757,0.32455445544554457
25,0.02530096981759098,0.5576171875,0.34435643564356433
26,0.024495564997196198,0.5694811021959459,0.36796039603960395
27,0.023848848525773392,0.5775707347972973,0.3234851485148515
28,0.0232726824182001,0.5876002956081081,0.3322772277227723
29,0.022765151742337775,0.5957559121621622,0.3173861386138614
30,0.008727211170110173,0.8551784206081081,0.5153267326732673
