epoch,train_loss,train_accuracy,test_accuracy
0,0.07278063354844397,0.013473923141891891,0.01714851485148515
1,0.07067472472109579,0.02290962837837838,0.028792079207920793
2,0.0686837987601757,0.03634396114864865,0.040752475247524754
3,0.06639210265807129,0.05720808699324324,0.07045544554455445
4,0.06298791246658021,0.09074113175675676,0.08966336633663366
5,0.059393080544065356,0.13132126266891891,0.12946534653465347
6,0.055933171463283624,0.16755964949324326,0.15437623762376237
7,0.052762826748869625,0.2038772170608108,0.1314059405940594
8,0.049840038815005254,0.23711993243243243,0.1615841584158416
9,0.04730492823164572,0.2674197635135135,0.21465346534653465
10,0.044935950186442246,0.2952517947635135,0.25596039603960397
11,0.04271329714662649,0.32309702280405406,0.18186138613861386
12,0.04080271572551944,0.34724714949324326,0.26855445544554457
13,0.038935783988034184,0.3727169552364865,0.2620990099009901
14,0.03730348458174954,0.39366026182432434,0.26352475247524754
15,0.0358080240609971,0.41242609797297297,0.3234851485148515
16,0.03438251513141123,0.43269636824324326,0.3244752475247525
17,0.032959855554456054,0.45499894425675674,0.2624158415841584
18,0.03175316704267805,0.46662531672297297,0.22304950495049505
19,0.030624795715239916,0.48428262246621623,0.3199207920792079
20,0.029558694523505184,0.4985747466216216,0.28011881188118815
21,0.02862805895168673,0.5094093116554054,0.29885148514851484
22,0.027835885518315163,0.5230679898648649,0.2344158415841584
23,0.026854652049527927,0.5368718327702703,0.22966336633663367
24,0.026241690157489343,0.5457136824324325,0.33524752475247527
25,0.025484412255781616,0.5557564400337838,0.34958415841584156
26,0.024741644930433147,0.5669869087837838,0.2826534653465346
27,0.02414566981690851,0.5734533361486487,0.355009900990099
28,0.02361838949336247,0.5811338682432432,0.3118811881188119
29,0.023007898190990094,0.5889463682432432,0.34546534653465344
30,0.008910652309317481,0.8512589738175675,0.5158019801980198
