epoch,train_loss,train_accuracy,test_accuracy
0,0.07234678469598294,0.02104888091216216,0.04558415841584158
1,0.06547234781763771,0.06519214527027027,0.09798019801980198
2,0.059801902391693806,0.11947054476351351,0.14407920792079207
3,0.05327195073393258,0.19386085304054054,0.22653465346534654
4,0.04570519075136292,0.28693781672297297,0.28768316831683166
5,0.03922486333345825,0.37002480996621623,0.3424554455445545
6,0.0343455594540997,0.4384369721283784,0.4432079207920792
7,0.030456829194656823,0.49139569256756754,0.43536633663366336
8,0.027222961405800147,0.5387721706081081,0.4851089108910891
9,0.024655155632644896,0.5780194256756757,0.49223762376237623
10,0.022547345532273704,0.608569995777027,0.5522772277227723
11,0.020838663162324914,0.6327069256756757,0.459960396039604
12,0.019455345364456825,0.6553262246621622,0.4996039603960396
13,0.01810328028164804,0.6771009290540541,0.5222178217821782
14,0.016940090100026943,0.6958139780405406,0.5501782178217822
15,0.016147588607855142,0.7074535472972973,0.586059405940594
16,0.01513585997999392,0.7202808277027027,0.5646732673267326
17,0.014499288509091868,0.7328177787162162,0.4608712871287129
18,0.01382629599549215,0.7431244721283784,0.5824158415841584
19,0.01330580878537148,0.7497624577702703,0.5598811881188119
20,0.012848782557994128,0.7606498099662162,0.5473267326732674
21,0.01239989583761516,0.7643976984797297,0.5727524752475247
22,0.012158082550899547,0.771022487331081,0.5508910891089109
23,0.011740944133224811,0.7772909628378378,0.5597623762376238
24,0.01154501644555818,0.7809200802364865,0.5555643564356436
25,0.01127029421337118,0.7833878800675675,0.5543366336633664
26,0.01096679416887293,0.7923748944256757,0.5737425742574257
27,0.011018375946124169,0.7884158572635135,0.5786138613861386
28,0.010800738898740912,0.7912399704391891,0.5871683168316831
29,0.010552074036730284,0.7967826224662162,0.5795247524752475
30,0.00284964641392104,0.955249683277027,0.7311683168316832
