epoch,train_loss,train_accuracy,test_accuracy
0,0.07257306098260662,0.02458562077702703,0.04396039603960396
1,0.06631337354806338,0.058501372466216214,0.08487128712871288
2,0.06275292684408751,0.09480574324324324,0.12142574257425742
3,0.05833610218018293,0.14030827702702703,0.16831683168316833
4,0.05278865494511344,0.20262352195945946,0.20697029702970296
5,0.04683758349242535,0.27316036739864863,0.2712079207920792
6,0.0419390192661773,0.3371648015202703,0.3165940594059406
7,0.037557918828996735,0.39470280827702703,0.3706930693069307
8,0.033739632588218556,0.44660578547297297,0.3741782178217822
9,0.030628553788092996,0.4906830658783784,0.4386138613861386
10,0.027762720950625153,0.531909839527027,0.45544554455445546
11,0.02555446410551667,0.5638988597972973,0.475049504950495
12,0.023543205080045895,0.5918628589527027,0.46863366336633666
13,0.021962725443934853,0.6162241342905406,0.5074059405940594
14,0.020508120129392907,0.6380912162162162,0.5220594059405941
15,0.01931959294798699,0.6550886824324325,0.5318019801980198
16,0.018268360384655274,0.6709116342905406,0.5106138613861386
17,0.017362158299339087,0.6843459670608109,0.5241188118811881
18,0.016648658810352737,0.6967113597972973,0.4784950495049505
19,0.015945010790178047,0.7077570734797297,0.5257029702970297
20,0.015420123619789424,0.714817356418919,0.4988910891089109
21,0.014754282676360824,0.72607421875,0.5427326732673268
22,0.014232720863074063,0.7347972972972973,0.5032475247524753
23,0.013836464746855199,0.740749049831081,0.4950891089108911
24,0.013408904214050959,0.7479676942567568,0.5105346534653465
25,0.013249515678564252,0.7506070523648649,0.5295841584158416
26,0.012815032220149243,0.7566907728040541,0.5144158415841584
27,0.012666323600675572,0.7602407094594594,0.4954059405940594
28,0.012313514338298278,0.764622043918919,0.5493861386138614
29,0.012186941743659025,0.7660209037162162,0.5527524752475248
30,0.0036002619917483323,0.9422904349662162,0.7034455445544554
