epoch,train_loss,train_accuracy,test_accuracy
0,0.07302686688574879,0.017432960304054054,0.02582178217821782
1,0.06897838779471138,0.033994932432432436,0.04257425742574258
2,0.0660709711536765,0.05611275337837838,0.08182178217821783
3,0.06243874455040153,0.0929054054054054,0.09877227722772278
4,0.05731323153119195,0.1483055320945946,0.17140594059405942
5,0.05143517055633393,0.21678367820945946,0.2247920792079208
6,0.04585304165428335,0.2854069890202703,0.255009900990099
7,0.04098573703149503,0.34726034628378377,0.2612673267326733
8,0.03662871528755535,0.40499630489864863,0.3336633663366337
9,0.033038714971732004,0.45633182010135137,0.4142178217821782
10,0.029977897466583688,0.4984955658783784,0.43996039603960396
11,0.027471567512574516,0.5360536317567568,0.43053465346534653
12,0.02530770557509227,0.5652053420608109,0.47398019801980196
13,0.023562051476064053,0.5933408994932432,0.4606732673267327
14,0.02206595544449308,0.6142578125,0.3731881188118812
15,0.020696844991973853,0.6335779138513513,0.5091485148514852
16,0.019375084241513504,0.6535050675675675,0.48764356435643563
17,0.018289599043571136,0.6725876266891891,0.4873267326732673
18,0.01739525598473847,0.6856788429054054,0.48847524752475247
19,0.01660335747017102,0.6990207981418919,0.5369108910891089
20,0.015913649295795366,0.7094330658783784,0.528
21,0.015264404165897178,0.7168496621621622,0.5428118811881188
22,0.014806058920750568,0.7252296241554054,0.5452673267326733
23,0.014335752203213897,0.7341638513513513,0.5247920792079208
24,0.0138659810685468,0.7410261824324325,0.5146138613861386
25,0.013563528484241527,0.7444705447635135,0.5560396039603961
26,0.013213170407847925,0.7486803209459459,0.5443564356435644
27,0.012928052311339838,0.7544077280405406,0.5401980198019802
28,0.012584589105734434,0.7610325168918919,0.5516831683168317
29,0.01242514679674059,0.7647012246621622,0.5594455445544555
30,0.0035733252395452417,0.9422640413851351,0.7159603960396039
