epoch,train_loss,train_accuracy,test_accuracy
0,0.07267271390692753,0.016905088682432432,0.02918811881188119
1,0.06839299675077201,0.0405933277027027,0.054415841584158416
2,0.06530998368832198,0.06706608952702703,0.08851485148514851
3,0.06133067913692106,0.1080421241554054,0.12273267326732673
4,0.05529581462117759,0.17389410895270271,0.184990099009901
5,0.0492561238733205,0.24287373310810811,0.2675643564356436
6,0.04415383420545946,0.30868612753378377,0.316990099009901
7,0.03984713421795855,0.3661449535472973,0.3428514851485149
8,0.03603676221756773,0.41704497466216217,0.33401980198019804
9,0.03253347797827288,0.46661211993243246,0.421029702970297
10,0.029542578616264192,0.5092377533783784,0.4348910891089109
11,0.027053464329378173,0.5446447423986487,0.4394059405940594
12,0.024953938230702823,0.5741659628378378,0.5264554455445545
13,0.023020067989656876,0.603515625,0.5253465346534654
14,0.02148453424007378,0.6246304898648649,0.48067326732673266
15,0.020072748882865362,0.6488597972972973,0.536
16,0.01880319463004443,0.6652238175675675,0.4952871287128713
17,0.017828744572841306,0.6829207136824325,0.48348514851485147
18,0.01695185736837712,0.6957875844594594,0.5452277227722773
19,0.01604972814506089,0.708812816722973,0.5568316831683169
20,0.015456453101624818,0.7179317989864865,0.5427722772277228
21,0.014655487181788142,0.7315904771959459,0.5689504950495049
22,0.014281457063995978,0.7400100295608109,0.5420990099009901
23,0.013841975350779566,0.7437579180743243,0.566019801980198
24,0.013255235929973424,0.7524941934121622,0.5866930693069307
25,0.012996744952079925,0.7545396959459459,0.5386930693069307
26,0.012520407855680045,0.7652158994932432,0.5839603960396039
27,0.012467418981250377,0.7666015625,0.5733861386138613
28,0.012087556205859239,0.7721838048986487,0.5554851485148515
29,0.011888595259833067,0.7756941511824325,0.5914059405940594
30,0.0032353368103610015,0.9502085092905406,0.7654653465346535
