epoch,train_loss,train_accuracy,test_accuracy
0,0.07232340319590135,0.019834776182432432,0.039564356435643565
1,0.06603127471086653,0.06082400760135135,0.09726732673267327
2,0.061102928536182106,0.10800253378378379,0.13081188118811882
3,0.057391898753968155,0.14839790962837837,0.15817821782178218
4,0.05344480922953649,0.19507495777027026,0.2058217821782178
5,0.049389647817747157,0.24340160472972974,0.2907326732673267
6,0.04584670589728789,0.28900971283783783,0.2731881188118812
7,0.04257778844372792,0.33217641469594594,0.31976237623762377
8,0.039620275509289725,0.37269056165540543,0.3528316831683168
9,0.03708164813335647,0.4096943623310811,0.4053465346534654
10,0.03467380323701284,0.44219805743243246,0.38102970297029704
11,0.032595281333408575,0.47000369510135137,0.42376237623762375
12,0.03077554281292991,0.4963444890202703,0.4845148514851485
13,0.02905692514370788,0.520534206081081,0.45314851485148516
14,0.027719069536436682,0.5401842271959459,0.46142574257425745
15,0.026433403337035668,0.5588048986486487,0.4348118811881188
16,0.025335156245326455,0.5772408150337838,0.48617821782178217
17,0.024320437702434982,0.5883129222972973,0.48265346534653464
18,0.023502656668424604,0.6013381545608109,0.43176237623762376
19,0.022579239320687273,0.6144821579391891,0.5197227722772277
20,0.02194995655593547,0.6248548353040541,0.5077623762376238
21,0.021260254914787682,0.6330500422297297,0.46332673267326735
22,0.020706989591602578,0.6418786951013513,0.5165148514851485
23,0.020074484479528934,0.64990234375,0.5200792079207921
24,0.01951967401176014,0.6587837837837838,0.532990099009901
25,0.019009799082678826,0.6660024282094594,0.5258613861386139
26,0.01866936329159547,0.6712283572635135,0.5236435643564357
27,0.018176400847733025,0.6788429054054054,0.5196039603960396
28,0.017898543498224832,0.6810863597972973,0.48974257425742573
29,0.017553263000127942,0.6899941934121622,0.518930693069307
30,0.006819473458983172,0.8887510557432432,0.6821386138613862
