epoch,train_loss,train_accuracy,test_accuracy
0,0.07296768452633512,0.014595650337837838,0.023762376237623763
1,0.06982221957634795,0.028399493243243243,0.04201980198019802
2,0.06768553749065508,0.045185810810810814,0.059128712871287126
3,0.06561883107843723,0.061747782939189186,0.08443564356435644
4,0.06314603611826897,0.08695365287162163,0.0946930693069307
5,0.06095590142025189,0.11151288006756757,0.12617821782178218
6,0.05838204210116105,0.14191828547297297,0.1504158415841584
7,0.05562512959607624,0.17113597972972974,0.18712871287128713
8,0.0530550276149403,0.20148859797297297,0.20095049504950496
9,0.05071167026053775,0.22943940033783783,0.22986138613861387
10,0.048484769412739714,0.2569942989864865,0.24063366336633663
11,0.04626379109580408,0.2842456714527027,0.2926336633663366
12,0.044499958316710865,0.30703652871621623,0.30166336633663365
13,0.04259474206715822,0.33241395692567566,0.3217029702970297
14,0.0408329593339427,0.35878114442567566,0.3076831683168317
15,0.039101063229820945,0.3784839527027027,0.3567128712871287
16,0.03763613834469156,0.3998627533783784,0.36455445544554455
17,0.03633355696770278,0.41547455658783783,0.3712079207920792
18,0.035255997301164,0.43293391047297297,0.3802772277227723
19,0.03409764426506379,0.44663217905405406,0.3907722772277228
20,0.033100189647891305,0.46249472128378377,0.3546930693069307
21,0.032231116404926236,0.4716400971283784,0.41005940594059404
22,0.03132375503974882,0.4862621410472973,0.35766336633663365
23,0.03057618794962764,0.4954471072635135,0.38392079207920793
24,0.029822633246129212,0.5050939611486487,0.4220990099009901
25,0.029125605416907507,0.5137774493243243,0.4204356435643564
26,0.028463668616657903,0.5245328336148649,0.40332673267326735
27,0.027819934417070313,0.5325300886824325,0.3850693069306931
28,0.027266653776168825,0.5389833192567568,0.4356039603960396
29,0.026693459969352594,0.5483266469594594,0.4224158415841584
30,0.013816280354407023,0.7702174831081081,0.5721188118811881
