epoch,train_loss,train_accuracy,test_accuracy
0,0.07225734248080037,0.022526921452702704,0.035168316831683165
1,0.06634831273081626,0.058923669763513514,0.08415841584158416
2,0.062099571190774444,0.09931904560810811,0.12522772277227723
3,0.058697595264423974,0.13370988175675674,0.15302970297029703
4,0.055297544442794534,0.17431640625,0.19865346534653466
5,0.051656920527192667,0.21649334881756757,0.22312871287128713
6,0.048383573693307966,0.2580104518581081,0.27203960396039606
7,0.04527042948725549,0.2958324535472973,0.29255445544554454
8,0.042508386343040244,0.33432749155405406,0.2883168316831683
9,0.03988986653360453,0.36952333192567566,0.35695049504950493
10,0.037763497885316605,0.3986750422297297,0.33695049504950497
11,0.035560042853043844,0.4297534839527027,0.3838811881188119
12,0.0338430536352098,0.4491791596283784,0.36356435643564355
13,0.03205937911841003,0.4765625,0.3658217821782178
14,0.030615012442523782,0.49724187077702703,0.4586534653465347
15,0.029332275192507293,0.5176573057432432,0.4765940594059406
16,0.02802588747306303,0.5335990287162162,0.47346534653465344
17,0.026846168806607076,0.5513091216216216,0.4725148514851485
18,0.025595926161516794,0.568359375,0.4801188118811881
19,0.024553459114818408,0.5808303420608109,0.4344950495049505
20,0.023699254071001305,0.5956107474662162,0.4546930693069307
21,0.022853225994516505,0.6085436021959459,0.45211881188118813
22,0.02215406072749333,0.6182036528716216,0.5147326732673267
23,0.021413508853451776,0.6269927153716216,0.4881188118811881
24,0.020692162158983677,0.6389358108108109,0.5191287128712871
25,0.02019308461807668,0.6464711782094594,0.4967128712871287
26,0.019753115310079672,0.653293918918919,0.49936633663366337
27,0.019226683301173827,0.6594568201013513,0.5024950495049505
28,0.01871419790878215,0.6681667018581081,0.49295049504950494
29,0.018329593807628206,0.674487964527027,0.4936237623762376
30,0.007104633509139106,0.8820470861486487,0.6636435643564357
