epoch,train_loss,train_accuracy,test_accuracy
0,0.0736225225302306,0.01050464527027027,0.015485148514851485
1,0.06984421464529905,0.025958086993243243,0.03651485148514851
2,0.06745164189487694,0.04423564189189189,0.05821782178217822
3,0.06343523727560586,0.08376002956081081,0.10114851485148516
4,0.05823760354722089,0.14069098395270271,0.13782178217821783
5,0.0527323019132018,0.20264991554054054,0.2161980198019802
6,0.04753975277258592,0.2679080447635135,0.23013861386138615
7,0.04290977219288999,0.3215529983108108,0.31235643564356436
8,0.03897012373432517,0.3757786106418919,0.3527128712871287
9,0.035405658503825016,0.4213603251689189,0.30883168316831683
10,0.03245812696658752,0.46355046452702703,0.39992079207920794
11,0.029822470362890853,0.5016100084459459,0.4044752475247525
12,0.02757981251586567,0.5324641047297297,0.4480792079207921
13,0.025419692512262948,0.5632654138513513,0.4537029702970297
14,0.02382929057814181,0.586399387668919,0.4718415841584158
15,0.022300123274326324,0.610523120777027,0.471049504950495
16,0.021039822905070407,0.6284047719594594,0.5131485148514852
17,0.02007480896162716,0.6451778927364865,0.47168316831683166
18,0.01908543941988186,0.6585330447635135,0.4845148514851485
19,0.018182518386536027,0.671901393581081,0.4988910891089109
20,0.017487621805207295,0.6813634923986487,0.5036831683168317
21,0.01693217552775009,0.6896774704391891,0.5097821782178218
22,0.016290503129447728,0.7008023648648649,0.5344158415841584
23,0.015857877987013623,0.708179370777027,0.5322772277227723
24,0.015395173606970774,0.7151208826013513,0.5354455445544555
25,0.014966576002876868,0.7207691089527027,0.4961980198019802
26,0.014486164905723525,0.727710620777027,0.5237623762376238
27,0.014375677647238428,0.7314585092905406,0.4756435643564356
28,0.013977211904712022,0.7377533783783784,0.49366336633663366
29,0.01384790081657808,0.7390070734797297,0.5167920792079208
30,0.004147225202442231,0.9312843116554054,0.6874455445544555
