epoch,train_loss,train_accuracy,test_accuracy
0,0.07363731229847129,0.013368348817567568,0.02201980198019802
1,0.06989656136117196,0.025258657094594593,0.03596039603960396
2,0.06768967402252285,0.04604360219594594,0.04732673267326733
3,0.06360439977862618,0.08349609375,0.08942574257425742
4,0.059246568886393854,0.12935494087837837,0.11714851485148516
5,0.05427218890325591,0.18424039273648649,0.2003960396039604
6,0.04932597599584947,0.24495882601351351,0.2653069306930693
7,0.04456855309619145,0.3037373310810811,0.24162376237623762
8,0.04047213119708679,0.35538956925675674,0.3301782178217822
9,0.036890517974441706,0.40213260135135137,0.35865346534653464
10,0.033706317533823575,0.44415118243243246,0.3956039603960396
11,0.03107104597274553,0.48255384290540543,0.37663366336633664
12,0.028760049866343087,0.5172350084459459,0.427009900990099
13,0.026780104549093683,0.5436681798986487,0.4092277227722772
14,0.024970911627804692,0.571948902027027,0.41437623762376236
15,0.02350593477910892,0.5914141680743243,0.4338217821782178
16,0.02205526373179799,0.612331081081081,0.4886336633663366
17,0.020843269615010783,0.6332875844594594,0.5106930693069307
18,0.01985469475388527,0.6471970016891891,0.45532673267326734
19,0.019053884337402207,0.6584670608108109,0.4929108910891089
20,0.018202685267579826,0.6694203969594594,0.46451485148514854
21,0.017469111045991834,0.6810863597972973,0.46293069306930695
22,0.01689618214329874,0.6915382179054054,0.45493069306930695
23,0.01621385576034134,0.7008683488175675,0.48657425742574256
24,0.015747433526610788,0.7095650337837838,0.4794059405940594
25,0.015487921665507283,0.7133921030405406,0.48586138613861385
26,0.014890049527060578,0.724094700168919,0.5351683168316832
27,0.014741465244865554,0.7245565878378378,0.4431683168316832
28,0.014386334267275576,0.7289643158783784,0.46871287128712874
29,0.014157668003304437,0.733226879222973,0.4944950495049505
30,0.004334414331771603,0.9302813555743243,0.6801188118811882
