epoch,train_loss,train_accuracy,test_accuracy
0,0.07332541225308721,0.015545819256756757,0.024
1,0.0697844500433315,0.028293918918918918,0.04613861386138614
2,0.06658162669024685,0.056205130912162164,0.06926732673267327
3,0.06406817180527881,0.07920713682432433,0.09627722772277228
4,0.06152385465123436,0.10630014780405406,0.12063366336633663
5,0.05873340720818801,0.13632284628378377,0.15615841584158416
6,0.056030875949019725,0.16898490287162163,0.17493069306930692
7,0.0531216221336614,0.20098711993243243,0.2015841584158416
8,0.05037937265228141,0.23298933699324326,0.22233663366336634
9,0.04792405158958652,0.2640017947635135,0.23817821782178217
10,0.04550735985352235,0.2946711359797297,0.30225742574257425
11,0.04341836693104018,0.32192250844594594,0.3076039603960396
12,0.04152243296192451,0.3474319045608108,0.33263366336633665
13,0.03969006911089474,0.3710673564189189,0.33984158415841587
14,0.03780343072996898,0.39591691300675674,0.3918019801980198
15,0.03636818914589557,0.41580447635135137,0.36217821782178217
16,0.034854931931265376,0.43682696368243246,0.3916831683168317
17,0.03373232050544836,0.45499894425675674,0.38134653465346535
18,0.03265403416854414,0.46651974239864863,0.370019801980198
19,0.031630493212829944,0.4799144847972973,0.38182178217821783
20,0.030741508223793724,0.4939822635135135,0.4321188118811881
21,0.029751708695495673,0.5065060177364865,0.41148514851485146
22,0.02897998899390752,0.5169710726351351,0.4135445544554455
23,0.02831275885924697,0.5250475084459459,0.40550495049504953
24,0.027434229369867936,0.5383366765202703,0.4245148514851485
25,0.02698799024590037,0.542652027027027,0.40613861386138617
26,0.0263352876833894,0.555492504222973,0.4278019801980198
27,0.025841791528192437,0.5607844172297297,0.4133465346534653
28,0.025291439629244537,0.5682801942567568,0.42285148514851484
29,0.024864983326670795,0.5730442356418919,0.44495049504950496
30,0.011623389039781284,0.8063898859797297,0.5718019801980198
