epoch,train_loss,train_accuracy,test_accuracy
0,0.07423544390635056,0.014608847128378379,0.02198019801980198
1,0.07028351170095531,0.02469119510135135,0.034653465346534656
2,0.06928791265596045,0.03190983952702703,0.04091089108910891
3,0.06744993907822804,0.05005542652027027,0.06063366336633663
4,0.06461582850664853,0.07738597972972973,0.09227722772277228
5,0.06194163415242326,0.10275021114864864,0.1201980198019802
6,0.059311460371721865,0.13088576858108109,0.13742574257425744
7,0.05648521645163948,0.16336307010135134,0.1628910891089109
8,0.053784813518551265,0.19436233108108109,0.1765148514851485
9,0.0512192108922384,0.22499208192567569,0.21592079207920792
10,0.04881138100881468,0.25401182432432434,0.2493069306930693
11,0.04664773593233391,0.27960040118243246,0.26502970297029704
12,0.04472055705772205,0.3051493876689189,0.309029702970297
13,0.04290593052452261,0.33097550675675674,0.3054257425742574
14,0.04104102314534512,0.35405669341216217,0.34134653465346537
15,0.039354483473368666,0.37565983952702703,0.3563168316831683
16,0.03780607446858829,0.39665593327702703,0.34419801980198017
17,0.0364188566786999,0.4180083403716216,0.34518811881188116
18,0.035232120936905795,0.4335805532094595,0.3807920792079208
19,0.03413725030185147,0.44664537584459457,0.3693861386138614
20,0.033069865258241245,0.4628246410472973,0.39144554455445546
21,0.03199981945482167,0.4751240498310811,0.3977821782178218
22,0.031055318980731748,0.49011560388513514,0.4042772277227723
23,0.03026385834271257,0.5003299197635135,0.34875247524752473
24,0.029306277929043233,0.5126293285472973,0.4271287128712871
25,0.02864938522943041,0.5212732263513513,0.41299009900990097
26,0.02788494150238958,0.5342324746621622,0.3973861386138614
27,0.027307774285701192,0.5408308699324325,0.3980594059405941
28,0.02665087578987533,0.5499102618243243,0.44815841584158417
29,0.02610165284015238,0.5549250422297297,0.40150495049504953
30,0.012853221088563177,0.7870433910472973,0.5522772277227723
