epoch,train_loss,train_accuracy,test_accuracy
0,0.07253349033946341,0.019174936655405407,0.03354455445544555
1,0.06920778263698923,0.03305796030405406,0.04106930693069307
2,0.06670864129269664,0.05525496199324324,0.059207920792079205
3,0.06393982713534073,0.0816089527027027,0.10146534653465347
4,0.06139522036368195,0.10800253378378379,0.1121980198019802
5,0.05865443068471821,0.13646801097972974,0.14506930693069306
6,0.055959301584146234,0.16762563344594594,0.1719207920792079
7,0.053125287226655264,0.20205605996621623,0.20823762376237623
8,0.05055806201967326,0.23163006756756757,0.24245544554455445
9,0.048173740807582036,0.26037267736486486,0.2447128712871287
10,0.045908246988599945,0.2901974239864865,0.28499009900990097
11,0.043925255283036015,0.3141232052364865,0.2813465346534653
12,0.042198442569510504,0.33898595861486486,0.32792079207920793
13,0.040538039751012216,0.35971811655405406,0.32384158415841585
14,0.03897548012604767,0.37911739864864863,0.3191683168316832
15,0.03758115642788735,0.40074693834459457,0.378970297029703
16,0.03622626803984696,0.4181271114864865,0.3742970297029703
17,0.03484867512671785,0.4352961359797297,0.36217821782178217
18,0.03367339941249652,0.4504196579391892,0.3481980198019802
19,0.03255172258412297,0.4687631967905405,0.3792871287128713
20,0.03167697498913515,0.4802707981418919,0.4178217821782178
21,0.030623708272522143,0.4935863597972973,0.4045940594059406
22,0.029774045085703783,0.5059517525337838,0.402970297029703
23,0.028942569790577344,0.5153610641891891,0.39354455445544556
24,0.028204157801175658,0.5297455658783784,0.4047524752475248
25,0.027618202472274953,0.5357501055743243,0.41386138613861384
26,0.02684698737057095,0.5467166385135135,0.4216237623762376
27,0.026209511647678232,0.5545555320945946,0.39695049504950497
28,0.025618830198760736,0.562473606418919,0.4255841584158416
29,0.025094903539019553,0.5704444679054054,0.40411881188118814
30,0.011891763078218156,0.8034074113175675,0.5681188118811881
