epoch,train_loss,train_accuracy,test_accuracy
0,0.07308533571660518,0.017921241554054054,0.027603960396039604
1,0.06886799127540805,0.035209037162162164,0.05425742574257426
2,0.06597867448221553,0.06202491554054054,0.08716831683168316
3,0.06293752131475644,0.08927628800675676,0.08027722772277228
4,0.05975179856812412,0.12195154138513513,0.1251089108910891
5,0.05660561388527805,0.15916649070945946,0.17877227722772276
6,0.053499275449324736,0.19494298986486486,0.18198019801980198
7,0.05063693157651208,0.22903029983108109,0.24815841584158416
8,0.04809878232126886,0.2602934966216216,0.26871287128712873
9,0.04560424768789248,0.29304793074324326,0.2967920792079208
10,0.043152358115396715,0.3259739231418919,0.31314851485148515
11,0.04079178793863816,0.357421875,0.3620990099009901
12,0.03865387626500292,0.38442250844594594,0.35085148514851483
13,0.036730158591473654,0.4123997043918919,0.34788118811881186
14,0.0352843442525376,0.4322872677364865,0.4139405940594059
15,0.03383763521063057,0.451171875,0.4116435643564356
16,0.03257949990474365,0.46840688344594594,0.4336237623762376
17,0.031405795412984765,0.48318728885135137,0.4417821782178218
18,0.03040984276343476,0.4990102407094595,0.4563564356435644
19,0.029409141325476496,0.5135399070945946,0.4678811881188119
20,0.028485997708683663,0.525364231418919,0.42435643564356434
21,0.0276819588328627,0.5365155194256757,0.408039603960396
22,0.027048639194531876,0.5452254011824325,0.47457425742574255
23,0.026340311581099573,0.5540672508445946,0.4384158415841584
24,0.025634303465485574,0.5657991976351351,0.47536633663366334
25,0.02514457941817289,0.5730574324324325,0.4493069306930693
26,0.024560876395553353,0.57958984375,0.48245544554455444
27,0.02406634422019124,0.5874815244932432,0.4615841584158416
28,0.023570995250378143,0.5977750211148649,0.46720792079207923
29,0.023024419286203655,0.6040171030405406,0.4395247524752475
30,0.01091746591412547,0.816432643581081,0.6141782178217822
