epoch,train_loss,train_accuracy,test_accuracy
0,0.07337528351355684,0.011573585304054054,0.012752475247524752
1,0.07192564242265441,0.013302364864864864,0.020712871287128714
2,0.06985155299305915,0.028914168074324325,0.037346534653465345
3,0.06772504702210426,0.04463154560810811,0.05152475247524752
4,0.06547501019794832,0.06783150337837837,0.08962376237623762
5,0.06176240026273511,0.10581186655405406,0.11354455445544555
6,0.05676881634714928,0.15911370354729729,0.16566336633663367
7,0.05186392867429691,0.21566195101351351,0.18007920792079207
8,0.04746635478667238,0.2678288640202703,0.24368316831683168
9,0.043781000565398825,0.3123416385135135,0.2878415841584158
10,0.04047171240672469,0.3539775126689189,0.3017821782178218
11,0.03758889862590216,0.39367345861486486,0.3078019801980198
12,0.035100390870462767,0.42764199746621623,0.3615049504950495
13,0.032754338398914444,0.46044921875,0.40162376237623765
14,0.030708040100607004,0.48496885557432434,0.3534257425742574
15,0.02893219865689223,0.5131440033783784,0.3988910891089109
16,0.027364691355350346,0.5313687711148649,0.39255445544554457
17,0.025859637885269793,0.5552945523648649,0.40946534653465344
18,0.02463326872411099,0.5725955447635135,0.43702970297029703
19,0.023405853095041076,0.5908730996621622,0.417029702970297
20,0.02247332775880667,0.6040962837837838,0.40194059405940596
21,0.021429876828227532,0.6187843116554054,0.4484752475247525
22,0.020729477066038685,0.631519214527027,0.4232871287128713
23,0.019892598399045794,0.6409285261824325,0.4232079207920792
24,0.019307795648717072,0.651683910472973,0.4276831683168317
25,0.018752504009753465,0.660618137668919,0.40807920792079205
26,0.018153164941309526,0.6698031038851351,0.47877227722772275
27,0.017743010647086933,0.6760055954391891,0.43635643564356436
28,0.01724872180006721,0.684108424831081,0.3756039603960396
29,0.017002946939319377,0.6861407305743243,0.4467722772277228
30,0.005605895127360286,0.9095360008445946,0.6325544554455446
