epoch,train_loss,train_accuracy,test_accuracy
0,0.07337666645646096,0.0107421875,0.010336633663366337
1,0.0721185001121326,0.011784733952702704,0.011762376237623762
2,0.07185820807787505,0.014556059966216216,0.017504950495049507
3,0.07057792515917259,0.026776288006756757,0.034772277227722775
4,0.06769578456201338,0.04544974662162162,0.05948514851485148
5,0.06443342985077337,0.07452227618243243,0.08102970297029703
6,0.059073846699161964,0.13128167229729729,0.14364356435643563
7,0.05304598109288649,0.20057801942567569,0.17073267326732675
8,0.04776890044523911,0.26348711993243246,0.25754455445544555
9,0.04357711926779964,0.31528452280405406,0.28091089108910894
10,0.03996992975473404,0.36143369932432434,0.3285940594059406
11,0.03677134986289523,0.4037690033783784,0.3022970297029703
12,0.033896461828527125,0.4435837204391892,0.3738217821782178
13,0.03153396279297092,0.47939980996621623,0.4166336633663366
14,0.02929726955396208,0.5089870143581081,0.4097029702970297
15,0.02746285470541228,0.5360404349662162,0.4554059405940594
16,0.025639722366732634,0.5616686021959459,0.4739009900990099
17,0.02408675236542794,0.5850005278716216,0.45445544554455447
18,0.0228964286390692,0.6013249577702703,0.49556435643564356
19,0.021832471964034164,0.6175174197635135,0.486019801980198
20,0.020645176746289837,0.6365339949324325,0.47968316831683167
21,0.019704333083196118,0.6513012035472973,0.41477227722772275
22,0.01907611381093209,0.657741237331081,0.4603960396039604
23,0.018276519851589745,0.6712283572635135,0.5030891089108911
24,0.017602127054282886,0.6818913640202703,0.4742970297029703
25,0.017223744402554905,0.6866817989864865,0.4814257425742574
26,0.016490767050365153,0.7003404771959459,0.48467326732673266
27,0.01620796524453908,0.7041939400337838,0.47928712871287127
28,0.015655617667362096,0.7109902871621622,0.528
29,0.015429524379697713,0.7164405616554054,0.5076435643564357
30,0.004858195799170063,0.9238941089527027,0.6887128712871287
