epoch,train_loss,train_accuracy,test_accuracy
0,0.07309046693823555,0.011824324324324325,0.015643564356435644
1,0.07006960065527396,0.025786528716216218,0.03196039603960396
2,0.0675014319135384,0.04903927364864865,0.053544554455445544
3,0.06414922598749401,0.07929951435810811,0.0963960396039604
4,0.05898112677376379,0.12911739864864866,0.16847524752475249
5,0.05353613080287522,0.19532569679054054,0.15976237623762377
6,0.048628287278115745,0.2532200168918919,0.22704950495049506
7,0.04436616971411488,0.3049250422297297,0.3067326732673267
8,0.04058363247662782,0.3552180109797297,0.2528712871287129
9,0.03729209678078239,0.3989917652027027,0.32633663366336635
10,0.03456543813205579,0.4365102407094595,0.37714851485148515
11,0.03211158703843301,0.46938344594594594,0.39045544554455447
12,0.029887360891496597,0.49894425675675674,0.42
13,0.028071317052976653,0.5269478462837838,0.40273267326732676
14,0.02651972303844311,0.5503325591216216,0.4783366336633663
15,0.025037481000816285,0.5685573268581081,0.42415841584158415
16,0.023454899919134645,0.5941854940878378,0.4744950495049505
17,0.022293385820124637,0.6107738597972973,0.4390891089108911
18,0.02122744883918627,0.6267947635135135,0.48118811881188117
19,0.020357144060968,0.6395428631756757,0.46241584158415844
20,0.019473234693604437,0.6539669552364865,0.49065346534653465
21,0.018804220946674995,0.665355785472973,0.424039603960396
22,0.018078833963214,0.6746463260135135,0.4764356435643564
23,0.01757131843065674,0.6792124155405406,0.48435643564356434
24,0.016811554777774625,0.6936101140202703,0.5018613861386139
25,0.016478795774958352,0.6999445734797297,0.503009900990099
26,0.015984423240562054,0.7075987119932432,0.47469306930693067
27,0.015690988618033853,0.7107131545608109,0.4828118811881188
28,0.015351959447037766,0.7154639991554054,0.5136237623762376
29,0.014821692549792877,0.7260610219594594,0.49235643564356435
30,0.004595690892416644,0.9285525760135135,0.7029306930693069
