epoch,train_loss,train_accuracy,test_accuracy
0,0.07327473433180288,0.014212943412162162,0.02114851485148515
1,0.06881359737366438,0.03685863597972973,0.054415841584158416
2,0.06471104507757859,0.06917757601351351,0.08451485148514852
3,0.06168816963380033,0.10144372888513513,0.1340990099009901
4,0.05861377792940898,0.13349873310810811,0.14835643564356435
5,0.05536763164468786,0.16988228462837837,0.1592079207920792
6,0.052106528434563766,0.21069995777027026,0.20859405940594059
7,0.0489979291300882,0.2474266258445946,0.2622970297029703
8,0.04623278732326897,0.2831635346283784,0.26003960396039605
9,0.043629203621636733,0.31950749577702703,0.3192871287128713
10,0.041159270520914684,0.35248627533783783,0.33695049504950497
11,0.038903068241409273,0.38341955236486486,0.3628118811881188
12,0.0369565181620419,0.4080447635135135,0.39041584158415843
13,0.03530155895108527,0.4315746410472973,0.39893069306930695
14,0.0337669279138473,0.45246516047297297,0.39552475247524754
15,0.03220702489838004,0.4741342905405405,0.4419009900990099
16,0.03087470151314681,0.4946552998310811,0.39421782178217823
17,0.029534730763936586,0.5131967905405406,0.4242376237623762
18,0.02846850094808773,0.5285710515202703,0.43465346534653465
19,0.027421599364077506,0.5435362119932432,0.45544554455445546
20,0.026518546849997205,0.5569177576013513,0.43936633663366337
21,0.025626189215108754,0.5682274070945946,0.45794059405940596
22,0.02487646178342402,0.5786660684121622,0.47168316831683166
23,0.02401932217519392,0.5920344172297297,0.49663366336633663
24,0.023541579067029736,0.5978014146959459,0.48257425742574256
25,0.022875584302131425,0.6071447423986487,0.48704950495049504
26,0.02243119365705008,0.6134132179054054,0.4704158415841584
27,0.021753943984142755,0.6241026182432432,0.483009900990099
28,0.021170011495070702,0.63330078125,0.47976237623762374
29,0.020887029153210196,0.6357289907094594,0.4872871287128713
30,0.009316475279840896,0.8448453336148649,0.6468118811881188
