epoch,train_loss,train_accuracy,test_accuracy
0,0.07237607914615761,0.01726140202702703,0.03508910891089109
1,0.06778376576575365,0.04621516047297297,0.06665346534653466
2,0.06404212955724109,0.07957664695945946,0.09477227722772277
3,0.06092375712299889,0.1109718116554054,0.1360792079207921
4,0.057631768381053744,0.14816036739864866,0.16463366336633664
5,0.054576820334927605,0.1819045608108108,0.2060990099009901
6,0.051748850267719144,0.21521326013513514,0.21497029702970297
7,0.0489167030799118,0.24951171875,0.2526732673267327
8,0.046287351724776354,0.2875580658783784,0.25326732673267327
9,0.04366861356930299,0.32052364864864863,0.3179009900990099
10,0.041144031083041974,0.35486169763513514,0.3316831683168317
11,0.03872244441712444,0.38712785050675674,0.3420990099009901
12,0.03656159175390547,0.41730891047297297,0.40510891089108914
13,0.03476412356238474,0.43984902871621623,0.4011881188118812
14,0.03317657273093408,0.4604228251689189,0.4112079207920792
15,0.03174997429617426,0.4824878589527027,0.42574257425742573
16,0.030598592522808096,0.4978489231418919,0.442970297029703
17,0.02933727118948644,0.5139490076013513,0.45663366336633665
18,0.028389175938950347,0.5275021114864865,0.45314851485148516
19,0.027367101211778135,0.5431667018581081,0.4115247524752475
20,0.026587453337216918,0.5531566722972973,0.45702970297029705
21,0.02567090243778445,0.5679766680743243,0.45833663366336636
22,0.02499276564710519,0.5787452491554054,0.4556831683168317
23,0.02428820270875639,0.5884844805743243,0.46803960396039607
24,0.023640504959462717,0.5954259923986487,0.47049504950495047
25,0.02296109385703775,0.6053103885135135,0.47508910891089107
26,0.02250639798119664,0.6112489442567568,0.4678811881188119
27,0.021961089179597118,0.6192330025337838,0.46871287128712874
28,0.02149022009393031,0.6256994298986487,0.4571089108910891
29,0.021119480227035553,0.6319019214527027,0.465980198019802
30,0.008855130434332585,0.855297191722973,0.6262574257425743
