epoch,train_loss,train_accuracy,test_accuracy
0,0.07367825008251451,0.011322846283783784,0.018653465346534653
1,0.06988393128595569,0.028386296452702704,0.04396039603960396
2,0.06689330941912805,0.051916173986486486,0.06186138613861386
3,0.0643770501085303,0.07501055743243243,0.09318811881188119
4,0.061458896821872756,0.10626055743243243,0.12194059405940594
5,0.058371337760578505,0.13926573057432431,0.17366336633663365
6,0.05542727275328203,0.17268000422297297,0.1729108910891089
7,0.05274675739082424,0.20283467060810811,0.2148910891089109
8,0.050225878442552954,0.23488967483108109,0.24067326732673266
9,0.047822483700107436,0.2652950802364865,0.25663366336633664
10,0.04538274703378027,0.29764041385135137,0.304990099009901
11,0.042962051037360324,0.32970861486486486,0.3302574257425743
12,0.04057451972060582,0.35978410050675674,0.3496237623762376
13,0.038233909801664676,0.39252533783783783,0.37053465346534653
14,0.036253930943256074,0.42081925675675674,0.3637227722772277
15,0.03450385065918619,0.44371568834459457,0.4060990099009901
16,0.03305481758984652,0.4621516047297297,0.4380990099009901
17,0.03180744367228313,0.47966374577702703,0.43287128712871287
18,0.030582267452370027,0.49889146959459457,0.4284356435643564
19,0.029661224052648653,0.5093961148648649,0.45774257425742576
20,0.02861218094148419,0.5256677576013513,0.4514851485148515
21,0.02771688869900324,0.5359744510135135,0.4506930693069307
22,0.02686562689698555,0.5482342694256757,0.4404752475247525
23,0.026231399705125526,0.5582638302364865,0.4584950495049505
24,0.025460576778277753,0.5696130701013513,0.4624950495049505
25,0.024913143515586853,0.5785736908783784,0.47136633663366334
26,0.02425813486799598,0.5864653716216216,0.4556831683168317
27,0.02363214239393446,0.5940931165540541,0.47489108910891087
28,0.023275003187697044,0.6009554476351351,0.46978217821782176
29,0.022713817002421078,0.6080553209459459,0.42237623762376236
30,0.010616175433705476,0.8246674408783784,0.6298217821782178
