epoch,train_loss,train_accuracy,test_accuracy
0,0.07357856070453471,0.01489917652027027,0.026772277227722772
1,0.06851229323582217,0.03321632179054054,0.04736633663366337
2,0.06590430390767076,0.058013091216216214,0.07306930693069306
3,0.062439883134581826,0.09250950168918919,0.11192079207920792
4,0.05731787784533067,0.14917652027027026,0.17687128712871286
5,0.051289412778886885,0.21960779138513514,0.2572673267326733
6,0.04579143984412606,0.2875580658783784,0.29108910891089107
7,0.04103128784251484,0.35041437922297297,0.36467326732673266
8,0.03701461349021305,0.40386138091216217,0.365029702970297
9,0.033366189824247904,0.4551045185810811,0.4121188118811881
10,0.030272180602293117,0.49813925253378377,0.4177425742574257
11,0.027535937423394486,0.53759765625,0.4767128712871287
12,0.0253735110942613,0.5695602829391891,0.3411881188118812
13,0.023534560775892298,0.598118137668919,0.4335049504950495
14,0.021762292204763403,0.6226245777027027,0.4224158415841584
15,0.020377222542566333,0.6454946157094594,0.5321584158415842
16,0.018975829332220282,0.6645903716216216,0.49065346534653465
17,0.017915013987909664,0.6834353885135135,0.500990099009901
18,0.017075819324871358,0.6936101140202703,0.5646336633663366
19,0.016065460832112213,0.7093670819256757,0.5695445544554455
20,0.015463786054910583,0.719409839527027,0.5812277227722772
21,0.014708430187522688,0.7308778505067568,0.5422178217821783
22,0.014191436744295061,0.7414748733108109,0.5709306930693069
23,0.013627821513536302,0.7495777027027027,0.5497821782178218
24,0.013310811775313186,0.7550675675675675,0.5681980198019801
25,0.012853594824079084,0.7615999788851351,0.5777821782178217
26,0.012433894578452138,0.769993137668919,0.5651485148514851
27,0.012296527352776719,0.7702042863175675,0.504
28,0.01195276829583401,0.7744008657094594,0.5813465346534653
29,0.011743830710607157,0.7789933488175675,0.5747722772277227
30,0.0032482463887638664,0.9498653927364865,0.7826138613861386
