epoch,train_loss,train_accuracy,test_accuracy
0,0.07228926362639122,0.017182221283783782,0.02693069306930693
1,0.06766424711454998,0.04639991554054054,0.07766336633663366
2,0.0630783473937349,0.0902000633445946,0.11120792079207921
3,0.058710090186108246,0.13484480574324326,0.14257425742574256
4,0.052908557673746894,0.20089474239864866,0.21374257425742574
5,0.04657078881832686,0.2792704814189189,0.2594059405940594
6,0.04138003034517169,0.34454180743243246,0.23869306930693068
7,0.03707521244206211,0.4015255489864865,0.37984158415841585
8,0.03322290552272038,0.45791543496621623,0.46594059405940597
9,0.030043367751958695,0.5024941934121622,0.40130693069306933
10,0.027250688511200927,0.5430215371621622,0.416
11,0.024868784244595602,0.5786264780405406,0.4859009900990099
12,0.022993974413045425,0.6054159628378378,0.5041980198019802
13,0.021279492182657123,0.6302127322635135,0.514019801980198
14,0.020067238648506725,0.6487674197635135,0.540910891089109
15,0.01877482204528695,0.6682326858108109,0.5124752475247525
16,0.017661859543824737,0.6875923775337838,0.5523168316831684
17,0.016680016422390264,0.7001293285472973,0.5222178217821782
18,0.015795371154831216,0.7123495565878378,0.5442772277227723
19,0.015080977761271326,0.7259950380067568,0.5876039603960396
20,0.014325836353765968,0.735034839527027,0.5743762376237623
21,0.013804695832077414,0.748218433277027,0.5941386138613861
22,0.013269884617237205,0.7530088682432432,0.5281188118811881
23,0.012862953186373817,0.7612700591216216,0.593980198019802
24,0.012542183214629238,0.7670502533783784,0.5825742574257425
25,0.012065287542698738,0.7726984797297297,0.5902574257425742
26,0.011822417722591622,0.7774757179054054,0.5705346534653465
27,0.011486481307921086,0.783203125,0.5936237623762376
28,0.011154553710313682,0.7887325802364865,0.5028910891089109
29,0.011137434805489397,0.7893264358108109,0.6091881188118812
30,0.00302084367050239,0.9526499155405406,0.7794059405940594
