epoch,train_loss,train_accuracy,test_accuracy
0,0.07198441442440857,0.02250052787162162,0.032633663366336635
1,0.06784156163985079,0.04167546452702703,0.04788118811881188
2,0.06469240755520084,0.06936233108108109,0.07655445544554455
3,0.060212362913245505,0.11775496199324324,0.14823762376237623
4,0.054398351674052804,0.18367293074324326,0.1746138613861386
5,0.048201765712689276,0.25698110219594594,0.23057425742574258
6,0.04284798986193809,0.32506334459459457,0.34768316831683166
7,0.038360241942785006,0.38400021114864863,0.37283168316831683
8,0.034303126927803865,0.44246199324324326,0.3788118811881188
9,0.030841494945978584,0.4894161739864865,0.4308910891089109
10,0.027896549578078765,0.5320154138513513,0.4786930693069307
11,0.02554694246670062,0.5667757601351351,0.5112871287128713
12,0.02336765748110007,0.5998073268581081,0.5057029702970297
13,0.02164576778950339,0.6247360641891891,0.48807920792079207
14,0.02004686097106473,0.648120777027027,0.5307722772277228
15,0.018839380461722614,0.6673353040540541,0.5154455445544555
16,0.01748130294240334,0.6880806587837838,0.4751287128712871
17,0.0165192111805928,0.7012642525337838,0.4756039603960396
18,0.01572886186313223,0.7136164484797297,0.5623366336633664
19,0.014985169609161941,0.7258894636824325,0.5303366336633664
20,0.014109526072544131,0.7438634923986487,0.5893861386138614
21,0.013827843076380136,0.7449720228040541,0.5610693069306931
22,0.013197731461206619,0.7563872466216216,0.5854257425742574
23,0.012848474390127445,0.7607553842905406,0.5746138613861386
24,0.01242691883097657,0.7696896114864865,0.5587326732673268
25,0.012038522247987037,0.7745064400337838,0.5958019801980198
26,0.011793150274845008,0.776881862331081,0.5786930693069307
27,0.01149807504166595,0.7834142736486487,0.5778613861386138
28,0.011355796938508073,0.7853542018581081,0.5585346534653466
29,0.011107658148235217,0.7913059543918919,0.594059405940594
30,0.0028567366562360394,0.9562658361486487,0.7785742574257426
