epoch,train_loss,train_accuracy,test_accuracy
0,0.07233902312137865,0.01974239864864865,0.03243564356435644
1,0.0677800049531189,0.04708614864864865,0.06198019801980198
2,0.06358938850801099,0.08277027027027027,0.10514851485148514
3,0.05973427387123758,0.12337679476351351,0.1678019801980198
4,0.05608520910482515,0.1657912795608108,0.1518019801980198
5,0.052048295065760614,0.20927470439189189,0.24368316831683168
6,0.04785674387758429,0.2640941722972973,0.26871287128712873
7,0.04405685932121494,0.31405722128378377,0.24815841584158416
8,0.040706615840846845,0.35711834881756754,0.32186138613861387
9,0.037770650063387375,0.39887299408783783,0.37394059405940594
10,0.03504624343223192,0.43735483530405406,0.4043564356435644
11,0.032624704795466225,0.47006967905405406,0.40071287128712874
12,0.030467586551200257,0.49787531672297297,0.47025742574257423
13,0.02883099908686497,0.5251926731418919,0.475049504950495
14,0.027277039220048628,0.546875,0.4743366336633663
15,0.02576222549869933,0.5682406038851351,0.4249108910891089
16,0.02462779574773528,0.5871648015202703,0.5383366336633664
17,0.023458172406323932,0.6026974239864865,0.48815841584158415
18,0.022643625195222825,0.6153267525337838,0.49104950495049504
19,0.021631589563224803,0.62890625,0.5284356435643565
20,0.02097951100461862,0.640453441722973,0.5518415841584159
21,0.020252133324234322,0.6487410261824325,0.5114059405940594
22,0.019544151079925628,0.6610932221283784,0.5466138613861387
23,0.01891742270016535,0.6697635135135135,0.5297821782178218
24,0.018504718981513926,0.6752005912162162,0.5402376237623763
25,0.01790396675552157,0.6849662162162162,0.5321188118811881
26,0.017460847271775656,0.691234691722973,0.5297029702970297
27,0.01722340205938301,0.69482421875,0.577069306930693
28,0.016878969566896558,0.6987700591216216,0.5505346534653466
29,0.016433930557051845,0.7076251055743243,0.5588118811881189
30,0.006386044769103386,0.8949667440878378,0.7205940594059406
