epoch,train_loss,train_accuracy,test_accuracy
0,0.07242593285035002,0.019940350506756757,0.027326732673267327
1,0.0681717653030699,0.042810388513513514,0.06297029702970297
2,0.06380631784146482,0.08310019003378379,0.10617821782178218
3,0.06066645433279601,0.1137035472972973,0.13275247524752476
4,0.05763084458356555,0.14761929898648649,0.1699009900990099
5,0.0545624290034175,0.18359375,0.20071287128712872
6,0.05149304881691932,0.21875,0.21302970297029702
7,0.04843703927980228,0.25700749577702703,0.26142574257425744
8,0.04553575374863364,0.29676942567567566,0.31584158415841584
9,0.04279965892772783,0.33077755489864863,0.32855445544554457
10,0.040582430928268215,0.36202755489864863,0.3045148514851485
11,0.03838249321349642,0.3898463893581081,0.32423762376237625
12,0.03648646606132388,0.41375897381756754,0.36637623762376237
13,0.034482903387397526,0.4438608530405405,0.372990099009901
14,0.03293369817124171,0.46625580658783783,0.4445148514851485
15,0.03136445840312676,0.49028716216216217,0.4342178217821782
16,0.029886970741843634,0.5078916807432432,0.4342178217821782
17,0.028736409331587224,0.5226588893581081,0.451960396039604
18,0.02760305392979221,0.5421505489864865,0.4421782178217822
19,0.02647712157615884,0.5547270903716216,0.4953267326732673
20,0.025579034991731697,0.567699535472973,0.4600792079207921
21,0.02479876483621245,0.5794842694256757,0.4615841584158416
22,0.024005468680777332,0.5908071157094594,0.4532673267326733
23,0.023255940982225266,0.6014041385135135,0.4742970297029703
24,0.02265216479416598,0.610523120777027,0.4894257425742574
25,0.021929130178283563,0.6214500633445946,0.4685544554455446
26,0.021558045775375588,0.6264516469594594,0.4828118811881188
27,0.02091130862097171,0.6350427576013513,0.4714455445544554
28,0.020513802713460542,0.6400839315878378,0.5052277227722772
29,0.020051184190775864,0.647632495777027,0.47267326732673265
30,0.008270891140088098,0.8636903505067568,0.6361188118811881
