epoch,train_loss,train_accuracy,test_accuracy
0,0.07289317164908755,0.02103568412162162,0.03992079207920792
1,0.06772842615504156,0.04728410050675676,0.06594059405940594
2,0.06422337250614708,0.07712204391891891,0.10293069306930692
3,0.06079230007461525,0.11006123310810811,0.12883168316831684
4,0.057371487197550856,0.15044341216216217,0.1736237623762376
5,0.05399201757528565,0.18822582347972974,0.22344554455445545
6,0.05090962466868488,0.22728832347972974,0.2594851485148515
7,0.04813936813988469,0.25989759290540543,0.2542178217821782
8,0.04558067155155268,0.29399809966216217,0.3012277227722772
9,0.043176994272931056,0.32576277449324326,0.3281584158415842
10,0.04092303695665164,0.3574086782094595,0.310019801980198
11,0.03882892306555402,0.3832347972972973,0.34170297029702973
12,0.036743209849704396,0.4131123310810811,0.35647524752475246
13,0.03481645746664568,0.4381466427364865,0.3234059405940594
14,0.033210486112670475,0.45965741131756754,0.3815841584158416
15,0.03154683702202006,0.48576066300675674,0.4377029702970297
16,0.030232697291807695,0.5047508445945946,0.48665346534653464
17,0.029053053769536995,0.5206133868243243,0.4660594059405941
18,0.02799028056673706,0.5344172297297297,0.47425742574257423
19,0.02698176888918335,0.5484718116554054,0.47968316831683167
20,0.026143280688503925,0.5631070523648649,0.4493861386138614
21,0.025272637834264474,0.5738756334459459,0.49223762376237623
22,0.024599798290397636,0.583034206081081,0.4993267326732673
23,0.023898945791985503,0.5943042652027027,0.47275247524752473
24,0.023239835128188134,0.6010610219594594,0.5006732673267327
25,0.022596232514320448,0.6114732896959459,0.4792079207920792
26,0.022016951351172542,0.6210541596283784,0.48994059405940593
27,0.021621489074419846,0.6265308277027027,0.4772277227722772
28,0.021152563937516373,0.6309649493243243,0.5097821782178218
29,0.020696055817163803,0.641575168918919,0.46582178217821785
30,0.009050057401287961,0.8511533994932432,0.6502178217821782
